País,Año,N° de expediente,Origen,Tipo,Extracto,Link,Fecha de entrada,Comisión,Cantidad de firmantes,Partido político,¿Lo impulsó el oficialismo?,¿Modifica una ley vigente?,Ley que modifica,¿Estado parlamentario?,Fecha de caducidad,¿Fue aprobado en la Cámara de origen?,¿Criminaliza la expresión?,¿Elimina criminalización?,¿Impone una sanción civil?,¿Elimina una sanción civil?,¿Impone barreras adicionales para la expresión?,¿Regula contenido en Internet?,¿Distingue la expresión online de la offline?,¿Regula intermediarios en internet?,¿Apoyo de sociedad civil?,¿Limita el discurso?,Objetivo legítimo,Legalidad,Necesidad,Proporcionalidad,¿Cumple con todos los elementos del test?,Otros objetivos legítimos (2),Otros objetivos legítimos (3),Análisis del test tripartito
Brasil,2018,PL 9626/2018,Diputados,Proyecto de Ley,"Altera os artigos 323, 324, 325, 326 e 327 e acrescenta o artigo 356-A à Lei n.º 4.737, de 15 de julho de 1965 - Código Eleitoral, bem como altera os §§ 1.º e 2.º do artigo 57-H da Lei n.º 9.504, de 30 de setembro de 1997 - Lei das Eleições e acrescenta § 3.º ao mesmo dispositivo legal, para agravar as penas dos crimes eleitorais praticados por meio de veículos de comunicação",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2168438,2018-02-27,Coordenaçaõ de Comissões Permanentes / Comissão de Constituição e Justiça e de Cidadania,1,PSDB,NO,SI,Lei n.º 4.737/1965 (Código Eleitoral) / Lei n.º 9.504/1997 (Lei das Eleições),VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,NO,,Limita,Libertad de Expresión y Derechos políticos,,NO,NO,NO,Libertad electoral,Fake News,
Brasil,2018,PL 9647/2018,Diputados,Proyecto de Ley,"Dispõem sobre alteração na Lei nº 12.965, de 23 de abril de 2014, que estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil. O PL trata da responsabilidade de intermediários em casos envolvendo fake news",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2168550,2018-02-28,"Coordenação de Comissões Permanentes / Comissão de Ciência e Tecnologia, Comunicação e Informática",1,PSD,NO,SI,Lei nº 12.965/2014 (Marco Civil da Internet),VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,SI,,Limita,Moderación de Contenidos y responsabilidad de intermediarios,,NO,NO,NO,Responsabilidad de intermediarios,Fake News,
Brasil,2018,PLS 79/2018,Senado,Proyecto de Ley Senado,"Acrescenta ao Código Penal o art. 140-A, para criminalizar a divulgação de fotografias de pessoas acidentadas ou em situação vexatória.",https://www25.senado.leg.br/web/atividade/materias/-/materia/132433,2018-03-07,"Comissão de Constituição, Justiça e Cidadania",1,PP,NO,SI,Código Penal (Decreto-Lei nº 2.848/1940),VIGENTE,,NO,SI,NO,SI,NO,NO,SI,NO,NO,,Limita,Privacidad y Derechos ARCO,,NO,NO,NO,Privacidad,Honor y reputación,
Brasil,2018,PL 9761/2018,Diputados,Proyecto de Ley,"Tipifica criminalmente a conduta de quem cria, veicula, compartilha, ou não remove, em meios eletrônicos, notícias ou informações que sabe ser falsas",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2169225,2018-03-13,"Coordenação de Comissões Permanentes / Comissão de Ciência e Tecnologia, Comunicação e Informática",1,PRB,NO,SI,Código Penal (DECRETO-LEI Nº 2.848),VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,SI,,Limita,Honor y reputación,,NO,NO,NO,Fake News,,
Brasil,2018,PL 9838/2018,Diputados,Proyecto de Ley,"Tipifica criminalmente a conduta de quem oferece, publica, distribui, difunde notícia ou informação que sabe ser falsa em meios eletrônicos ou impressos",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2169820,2018-03-21,"Coordenação de Comissões Permanentes / Comissão de Ciência e Tecnologia, Comunicação e Informática",1,SD,NO,SI,Código Penal (DECRETO-LEI Nº 2.848),VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,,,Limita,Desinformación,,NO,NO,NO,,,
Brasil,2018,PL 9858/2018,Diputados,Proyecto de Ley,"Altera a Lei nº 13.260, de 16 de março de 2016, para dispor sobre a atividade terrorista de movimentos sociais",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2169954,2018-03-22,Coordenação de Comissões Permanentes / Comissão de Segurança Pública e Combate ao Crime Organizado,1,PSDB,NO,SI,Lei nº 13.260/2016,VIGENTE,,NO,SI,NO,SI,NO,SI,NO,NO,NO,,Limita,Seguridad nacional,,NO,NO,NO,,,
Brasil,2018,PL 9860/2018,Diputados,Proyecto de Ley,"Altera o § 3º do art. 140 do Decreto-Lei no 2.848, de 7 de dezembro de 1940 (Código Penal), para qualificar a injúria praticada por razões de sexo",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2169962,2018-03-22,Coordenação de Comissões Permanentes,1,PTB,NO,SI,Código Penal (DECRETO-LEI Nº 2.848),VIGENTE,,NO,SI,NO,SI,NO,SI,SI,NO,NO,,Limita,"Discriminación, violencia y discursos de odio",,SI,SI,SI,Discriminación,,
Brasil,2018,PL 9884/2018,Diputados,Proyecto de Ley,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tipificar a divulgação de informação falsa",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170450,2018-03-27,"Coordenação de Comissões Permanentes / Comissão de Ciência e Tecnologia, Comunicação e Informática",1,PMDB,SI,SI,Código Penal (DECRETO-LEI Nº 2.848),VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,NO,,Limita,Seguridad nacional,,NO,NO,NO,Fake News,Fake News,
Brasil,2018,PLS 138/2018,Senado,Proyecto de Ley Senado,"Altera a Lei nº 9.279, de 14 de maio de 1996, para incluir como crime de concorrência desleal a utilização de conjunto-imagem de concorrente.",https://www25.senado.leg.br/web/atividade/materias/-/materia/132717,2018-03-27,"Comissão de Constituição, Justiça e Cidadania",1,MDB,SI,SI,Lei da Propriedade Industrial (Lei n. 9.279/1996),APROBADO,,NO,SI,NO,NO,NO,NO,NO,NO,NO,,Promueve,Propiedad intelectual,,SI,NO,NO,,,"Criminalização do uso desleal do ""trade dress"". Poderia ser tratado na esfera cível."
Brasil,2018,PL 9931/2018,Diputados,Proyecto de Ley,Tipifica o crime de divulgação de notícias ou informações falsas,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170681,2018-04-03,"Coordenação de Comissões Permanentes / Comissão de Ciência e Tecnologia, Comunicação e Informática",1,PT,NO,SI,Código Penal (DECRETO-LEI Nº 2.848)/Código de Processo Penal (Decreto-Lei 3.689/1941) / Marco Civil da Internet (12.965/2014),VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,SI,,Limita,Seguridad nacional,,NO,NO,NO,Fake News,Fake News,
Brasil,2018,PL 9930/2018,Cámara de Diputados,Proyecto de ley,"Criminaliza a divulgação, sem consentimento, de foto, vídeo ou outros materiais relativos à intimidade de mulher, modificando o Decreto-Lei nº 2.848, de 7 de dezembro de 1940, Código Penal, e acrescentando o comportamento no plano de proteção do sistema de combate à violência contra a mulher, da Lei nº 11.340, de 7 de agosto de 2006.",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2170680,2018-04-03,Comissões de Defesa dos Direitos da Mulher e Constituição e Justiça e de Cidadania,,PT/DF,SI,SI,"Decreto-Lei nº 2.848, de 7 de  dezembro de 1940, Código Penal e Lei nº 11.340,  de 7 de agosto de 2006",VIGENTE,,SI,SI,NO,NO,NO,SI,SI,SI,NO,,Limita,"Discriminación, violencia y discursos de odio",SI,NO,NO,NO,Violencia de género,Hostigamiento,"O projeto criminaliza material relativo à dignidade da mulher, e está dentro da legalidade, mas não há comprovação de que a criminalização da conduta é necessária para inibí-la, ou proporcional para atingir seu fim."
Brasil,2018,PL 9973/2018,Diputados,Proyecto de Ley,"Altera a Lei n° 4.737, de 15 de julho de 1965 (Código Eleitoral) e a Lei n° 9.504, de 30 de setembro de 1997 para tipificar a divulgação de fatos sabidamente inverídicos no ano eleitoral e dá outras providências.",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2171207,2018-04-10,"Coordenação de Comissões Permanentes / Comissão de Ciência e Tecnologia, Comunicação e Informática",1,PMDB,SI,SI,Lei n° 4.737/1965 (Código Eleitoral) / Lei n° 9.504/1997,VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,SI,,Limita,Publicidad oficial,,NO,NO,NO,Fake News,Libertad electoral,
Brasil,2018,PLS 218/2018,Senado,Proyecto de Ley Senado,"Altera a Lei nº 9.504, de 30 de setembro de 1997, que estabelece normas para as eleições, para determinar que a propaganda institucional do Tribunal Superior Eleitoral contemple advertência sobre notícias falsas.",https://www25.senado.leg.br/web/atividade/materias/-/materia/133125,2018-05-08,"Comissão de Constituição, Justiça e Cidadania",1,PSB,NO,SI,Lei eleitoral (nº 9.504/1997),VIGENTE,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Publicidad oficial,,SI,SI,SI,Fake News,,PL pretende estabelecer que propaganda institucional contemple esclarecimentos referentes à disseminação de notícias falsas.
Brasil,2018,PLS 246/2018,Senado,Proyecto de Ley Senado,"Acrescenta dispositivos à Lei nº 12.965, de 23 de abril de 2014 (Marco Civil da Internet), que estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil, para dispor sobre medidas de combate à divulgação de conteúdos falsos (fake news) ou ofensivos em aplicações de internet.",https://www25.senado.leg.br/web/atividade/materias/-/materia/133353,2018-05-22,Comissão de Direitos Humanos e Legislação Participativa,,Comissão de Direitos Humanos e Legislação Participativa,,SI,Marco Civill da Internet (Lei nº 12.965/2014),APROBADO,,NO,NO,NO,SI,NO,NO,SI,NO,NO,,Promueve,Honor y reputación,,SI,SI,SI,Fake News,,
Brasil,2018,PL 10292/2018,Diputados,Proyecto de Ley,"Altera os arts. 288 e 323 da Lei nº 4.737, de 15 de julho de 1965 (Código Eleitoral) para tipificar como crime eleitoral a criação, divulgação e o compartilhamento de fatos sabidamente inverídicos, em ano eleitoral",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2176241,2018-05-23,Coordenaçaõ de Comissões Permanentes / Comissão de Constituição e Justiça e de Cidadania,1,PMDB,SI,SI,Lei n° 4.737/1965 (Código Eleitoral) / Lei n° 9.504/1997,VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,NO,,Limita,Libertad de Expresión y Derechos políticos,,NO,NO,NO,Libertad electoral,Fake News,
Brasil,2018,PL 10702/2018,Diputados,Proyecto de Ley,"Altera o inciso IV, do artigo 13-A, da Lei nº 10.671, de 15 de maio de 2003 que dispõe sobre o estatuto de defesa do torcedor.",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2182665,2018-08-08,Comissão do Esporte / Comissão de Constituição e Justiça e de Cidadania,1,PSOL,NO,SI,Lei n.º 10.671/2003,VIGENTE,,NO,NO,,NO,,NO,NO,NO,NO,,Promueve,Derechos del consumidor,,SI,SI,SI,,,
Brasil,2018,PL 10860/2018,Diputados,Proyecto de Ley,"Acrescenta parágrafo único ao art. 11 da Lei nº 10.406, de 10 de janeiro de 2002, que institui o Código Civil, instituindo o direito ao esquecimento",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2184113,2018-10-10,"Coordenaçaõ de Comissões Permanentes / Comissão de Ciência e Tecnologia, Comunicação e Informática",1,SD,NO,SI,Lei nº 10.406/2002 (Código Civil),VIGENTE,,NO,NO,NO,NO,NO,SI,SI,NO,NO,,Limita,Privacidad y Derechos ARCO,,NO,NO,NO,Privacidad,,Menção genérica ao direito ao esquecimento
Brasil,2018,PL 10908/2018,Diputados,Proyecto de Ley,"Excluir o Art. 331 do Decreto - Lei nº 2.848, de 7 de dezembro de 1940, que dispõe sobre o Desacato",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2184789,2018-10-29,Coordenaçaõ de Comissões Permanentes / Comissão de Constituição e Justiça e de Cidadania,1,PRB,NO,SI,Código Penal (DECRETO-LEI Nº 2.848),VIGENTE,,NO,NO,SI,NO,SI,NO,SI,NO,NO,,Promueve,Libertad de Expresión y Derechos políticos,,SI,SI,SI,Desacato,,
Brasil,2018,PL 10915/2018,Diputados,Proyecto de Ley,"Altera a Lei n° 4.737, de 15 de julho de 1965 (Código Eleitoral) para tipificar a divulgação por candidato de fatos sabidamente inverídicos (Fake News) no ano eleitoral e dá outras providências",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2184846,2018-10-30,Coordenaçaõ de Comissões Permanentes / Comissão de Constituição e Justiça e de Cidadania,1,PT,NO,SI,Lei n° 4.737/1965 (Código Eleitoral) / Lei n° 9.504/1997,VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,NO,,Limita,Libertad de Expresión y Derechos políticos,,NO,NO,NO,Libertad electoral,Fake News,
Brasil,2018,PL 10943/2018,Diputados,Proyecto de Ley,Tipifica o crime de injúria racial praticado por meio do uso da internet,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2185293,2018-11-06,Coordenaçaõ de Comissões Permanentes,1,PODEMOS,NO,SI,Código Penal (DECRETO-LEI Nº 2.848),VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,NO,,Limita,"Discriminación, violencia y discursos de odio",,SI,SI,SI,Discriminación,,
Brasil,2018,PL 10997/2018,Diputados,Proyecto de Ley,Institui a Política Nacional de Liberdade para Aprender e Ensinar,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2186762,2018-11-20,Coordenação de Comissões Permanentes,1,PDT,NO,NO,,VIGENTE,,NO,NO,SI,NO,SI,NO,NO,NO,NO,,Promueve,Libertad de Expresión y Derechos políticos,,SI,SI,SI,Libertad de expresión,,"Se, por um lado, a lei tem o importante objetivo de proteger a liberdade de expressão e pensamento dos professores, por outro, ela veda o registro audiovisual sem autorização do docente, com ""medidas cíveis e penais cabíveis"". Assim, de certa forma, a lei, ao mesmo tempo que tutela, também restringe a liberdade de expressão."
Brasil,2018,PL 11004/2018,Diputados,Proyecto de Ley,"Altera dispositivos da Lei nº 4.737, de 15 de julho de 1965, que institui o Código Eleitoral, para aperfeiçoar a tipificação do crime eleitoral de divulgação de fatos sabidamente inverídicos (notícias falsas)",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2186868,2018-11-20,Coordenaçaõ de Comissões Permanentes / Comissão de Constituição e Justiça e de Cidadania,1,PCdoB,NO,SI,Lei n° 4.737/1965 (Código Eleitoral),VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,NO,,Limita,Libertad de Expresión y Derechos políticos,,NO,NO,NO,Libertad electoral,Fake News,
Brasil,2018,PL 11007/2018,Diputados,Proyecto de Ley,"Regulamenta o disposto no inciso XLIII do art. 5º da Constituição Federal, define terrorismo, dispõe sobre investigação criminal e meios de obtenção de prova, estabelece políticas e estratégias antiterroristas, medidas de prevenção ao aumento de atores terroristas, diminuição dos riscos de atentado e de seus impactos, medidas de persecução penal a atividades terroristas e altera a Lei nº 13.260, de 16 de março de 2016",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2186997,2018-11-21,Coordenação de Comissões Permanentes,1,PR,NO,SI,Lei 13.260/2016,VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,NO,,Limita,Seguridad nacional,,NO,NO,NO,Moral pública,Moral pública,
Brasil,2018,PEC 452/2018,Diputados,Proposta de Emenda à Constituição,"Altera o art. 5º, inciso IX da Constituição da República Federativa do Brasil, para incluir a liberdade de cátedra no rol dos direitos fundamentais",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189436,2018-12-12,Comissão de Constituição e Justiça e de Cidadania,175,PODE,NO,SI,Constituicion Federal,VIGENTE,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,Promueve,Libertad de Expresión y Derechos políticos,,SI,SI,SI,Libertad de expresión,,"O projeto é importante porque envolve uma tentativa de mudança do texto constitucional. Portanto, caso a PEC seja aprovada, o sistema inteiro deve se adequar a ela."
Brasil,2018,PL 11218/2018,Diputados,Proyecto de Ley,"Descriminaliza certos atos contra a honra, aumenta a pena para o crime de injuria quando utilizado elementos referentes a raça, cor, etnia, religião, origem ou a condição de pessoa idosa ou portadora de deficiência e dá outras providências",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2189945,2018-12-18,Coordenaçaõ de Comissões Permanentes / Comissão de Constituição e Justiça e de Cidadania,1,PR,NO,SI,Lei nº 10.406/2002 (Código Civil) / Código Penal (DECRETO-LEI Nº 2.848),VIGENTE,,NO,SI,SI,SI,SI,,SI,NO,NO,,Promueve,Honor y reputación,,SI,,SI,Discriminación,,"O PL visa retirar da tutela penal os atentados contra a honra, ao mesmo tempo em mantém o crime de injúria (e aumenta sua pena) quando cometido com elementos referentes a raça, cor, etnia, religião, origem ou a condição de pessoa idosa ou portadora de deficiência por entender que esta ação causa dano não só a um grupo de pessoas, mas a toda a sociedade"
Brasil,2019,PL 251/2019,Diputados,Proyecto de Ley,"Acrescenta artigo à Lei nº 13.243, de 11 de janeiro de 2016, para assegurar a proteção aos pesquisadores em suas atividades de pesquisa científica",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2190759,2019-02-04,"Coordenação de Comissões Permanentes / Comissão de Cultura / Comissão de Ciência e Tecnologia, Comunicação e Informática",1,PT,NO,SI,Lei nº 13.243/2016,VIGENTE,,NO,NO,SI,NO,NO,NO,NO,NO,NO,,Promueve,Libertad de Expresión y Derechos políticos,SI,SI,SI,SI,Libertad de expresión,,
Brasil,2019,PL 241/2019,Diputados,Proyecto de Ley,"Altera o Decreto-Lei n. 2.848, de 7 de dezembro de 1940 - Código Penal, para tipificar o crime de criação e propagação de notícia inverídica.",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2190763,2019-02-04,"Coordenaçaõ de Comissões Permanentes / Comissão de Ciência e Tecnologia, Comunicação e Informática",1,PSD,NO,SI,Código Penal (DECRETO-LEI Nº 2.848),VIGENTE,,NO,SI,NO,SI,NO,SI,SI,SI,NO,,Limita,Libertad de Expresión y Derechos políticos,,NO,NO,NO,Libertad de expresión,Fake News,
Brasil,2019,PL 346/2019,Diputados,Proyecto de Ley,"Altera a Lei nº 12.965, de 23 de abril de 2014, que ""estabelece princípios, direitos e deveres para o uso da Internet no Brasil"", para prever o direito ao esquecimento",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2190912,2019-02-04,"Coordenaçaõ de Comissões Permanentes / Comissão de Ciência e Tecnologia, Comunicação e Informática",1,PSB,NO,SI,Lei nº 12.965/2014 (Marco Civil da Internet),VIGENTE,,NO,NO,NO,SI,NO,SI,SI,SI,SI,,Limita,Honor y reputación,,SI,NO,NO,Derecho al olvido,,
Brasil,2019,PDL 3/2019,Diputados,Proyecto de Decreto Legislativo,"Susta a aplicação do Decreto nº 7.724, de 16 de maio de 2012, no que diz respeito à delegação da competência de classificação de informações públicas nos graus de sigilo ultrassecreto ou secreto",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2190880,2019-02-04,"Coordenação de Comissões Permanentes / Comissão de Trabalho, de Administração e Serviço Público",5,PSB / PROS,NO,,Decreto nº 7.724,VIGENTE,,SI,NO,NO,NO,NO,NO,,NO,NO,,Promueve,Acceso a la información,,SI,SI,SI,,,O Projeto é importante porque visa sustar um Decreto do Vice-Presidente do Brasil que permitiu que servidores comissionados (ocupantes que não precisam ter vínculo funcional com a administração pública federal e são nomeados e exonerados livremente) possam classificar informações públicas como secretas ou ultrassecretas
